"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"CG13589",0,0,0,1,0,0,0,0,"H1","H1"
"CG13590",0,0,0,1,0,0,0,0,"H1","H1"
"Crtp",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:Yu",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ssl",0,0,0,1,0,0,0,0,"H1","H1"
"Prosalpha4T2",0,0,0,0.547762,0,0,0,0.452238,"H1","H1"
"CG13581",0,0.485646,0,0.358852,0,0,0,0.155502,"Gene_body_1","Gene_body_1"
"Letm1",0,0,0.600826,0,0,0.154852,0,0.244322,"Gene_body_2","Gene_body_2"
"Ir60b",0,0,0,0.145516,0,0,0,0.854484,"Low_signal","Low_signal"
"Ir60c",0,0,0,0.659639,0,0,0,0.340361,"H1","H1"
"Ir60d",0,0,0,0.723318,0,0,0,0.276682,"H1","H1"
"Ir60f",0,0,0,1,0,0,0,0,"H1","H1"
"CG4612",0,0.142349,0.142349,0.101068,0,0.258363,0,0.355872,"Low_signal","Open_promoters"
"Brca2",0,0.639777,0.176005,0,0,0.184218,0,0,"Gene_body_1","Gene_body_1"
"Ir60e",0,0.14319,0.174622,0,0,0,0,0.682189,"Low_signal","Gene_body_2"
"CG13585",0,0,0.161937,0,0,0.500835,0,0.337229,"Open_promoters","Open_promoters"
"CG4622",0,0.026171,0.027305,0.026171,0,0.039257,0,0.881096,"Low_signal","Low_signal"
"CG11413",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ITP",0,0.041783,0.030687,0.041783,0,0,0,0.885747,"Low_signal","Low_signal"
"Nurf-38",0,0,0.817453,0,0,0,0,0.182547,"Gene_body_2","Gene_body_2"
"CG11414",0,0,0.608519,0,0,0.345697,0,0.045784,"Gene_body_2","Gene_body_2"
"uri",0,0.071994,0.474684,0,0,0.356013,0,0.09731,"Gene_body_2","Gene_body_2"
"Fcp1",0,0.759781,0,0,0,0.005477,0,0.234742,"Gene_body_1","Gene_body_1"
"CG3511",0,0,0.522601,0,0,0.417246,0,0.060153,"Gene_body_2","Gene_body_2"
"Start1",0,0.44145,0.269811,0,0,0.288739,0,0,"Gene_body_1","Gene_body_1"
"SIFa",0,0.405546,0.594454,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG4681",0,0,0.476582,0,0,0,0,0.523418,"Low_signal","Gene_body_2"
"pio",0,0,0.069928,0.532888,0,0,0,0.397184,"H1","H1"
"CG13587",0,0,0.734489,0,0,0.265511,0,0,"Gene_body_2","Gene_body_2"
"ATPsynF",0,0,0,0,0,0.425648,0,0.574352,"Low_signal","Open_promoters"
"CG3548",0,0.358264,0.247934,0,0,0.371901,0,0.021901,"Open_promoters","Open_promoters"
"CG3565",0,0.224409,0.295276,0,0,0,0,0.480315,"Low_signal","Gene_body_2"
"Samtor",0,0,0.154827,0,0,0,0,0.845173,"Low_signal","Low_signal"
"CG4707",0,0.247117,0.20799,0,0,0,0,0.544893,"Low_signal","Gene_body_1"
"CG42360",0,0,0.251397,0,0,0.232682,0,0.515922,"Low_signal","Gene_body_2"
"CG42361",0,0,0.61704,0,0,0.38296,0,0,"Gene_body_2","Gene_body_2"
"CG4741",0,0.275419,0.275419,0.173973,0,0,0,0.275189,"Gene_body_1","Gene_body_1"
"Adck1",0,0.320472,0.544712,0,0,0,0,0.134816,"Gene_body_2","Gene_body_2"
"CG13594",0.090654,0,0,0.168357,0,0,0,0.740989,"Low_signal","H1"
"snoRNA:Me18S-G393",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR43787",0.40965,0,0,0.59035,0,0,0,0,"H1","H1"
"Cyp9c1",0.442473,0,0,0.557527,0,0,0,0,"H1","H1"
"CG3640",0,0,0,0.479401,0,0,0,0.520599,"Low_signal","H1"
"CG4781",0,0,0,0.385604,0,0,0,0.614396,"Low_signal","H1"
"CG3663",0,0,0.34106,0,0,0.65894,0,0,"Open_promoters","Open_promoters"
"Cpr60D",0,0.560773,0.439227,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG30161",0,0.790533,0,0,0,0,0,0.209467,"Gene_body_1","Gene_body_1"
"ND-19",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34214",0,0.541176,0,0,0,0,0,0.458824,"Gene_body_1","Gene_body_1"
"CG4806",0,0.339588,0.411899,0,0,0.248513,0,0,"Gene_body_2","Gene_body_2"
"CG33228",0,0,0,0,0,0.032644,0,0.967356,"Low_signal","Low_signal"
"Pof",0,0,0,0.081193,0,0.230734,0,0.688073,"Low_signal","Open_promoters"
"Mmp1",0.071048,0.017762,0.035524,0.497336,0,0,0,0.37833,"H1","H1"
"SiaT",0,0,0,0.568826,0,0,0,0.431174,"H1","H1"
"Mid1",0.203493,0.021803,0,0.065409,0,0.014535,0,0.69476,"Low_signal","Enhancers"
"lncRNA:CR44828",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Usp15-31",0.136085,0.141831,0.158766,0.090724,0,0.068043,0,0.404551,"Low_signal","Gene_body_2"
"spz6",0,0.136658,0.08614,0,0,0,0,0.777202,"Low_signal","Low_signal"
"CG3880",0,0.842865,0,0,0,0.157135,0,0,"Gene_body_1","Gene_body_1"
"CG12848",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3894",0,0,0.083729,0,0,0.344125,0,0.572146,"Low_signal","Open_promoters"
"GstE12",0.530949,0,0,0,0,0,0,0.469051,"Enhancers","Enhancers"
"Eps-15",0,0.172637,0.56107,0,0,0.086319,0,0.179974,"Gene_body_2","Gene_body_2"
"egg",0,0.412182,0.412182,0,0,0,0,0.175635,"Gene_body_1","Gene_body_1"
"asRNA:CR44067",0,0.420954,0.420954,0,0,0,0,0.158092,"Gene_body_1","Gene_body_1"
"Lcp9",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3594",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"TyrRS-m",0,0,0.507328,0,0,0.492672,0,0,"Gene_body_2","Gene_body_2"
"CG3589",0,0,0.071465,0,0,0.173629,0,0.754907,"Low_signal","Low_signal"
"key",0,0,0.414338,0,0,0.316289,0,0.269373,"Gene_body_2","Gene_body_2"
"Reg-5",0.094409,0,0,0.627916,0,0,0,0.277675,"H1","H1"
"asRNA:CR43257",0,0.305344,0.545547,0,0,0,0,0.149109,"Gene_body_2","Gene_body_2"
"ETH",0,0.406404,0.593596,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Orc4",0,0,0.454002,0,0,0.537634,0,0.008363,"Open_promoters","Open_promoters"
"CG12849",0,0,0,0,0,0,0.454942,0.545058,"Low_signal","Pc"
"CG3611",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG42851",0,0,0,0,0,0,1,0,"Pc","Pc"
"Dll",0,0,0,0,0,0,0.755337,0.244663,"Pc","Pc"
"CG3650",0,0,0,0,0,0,0.502488,0.497512,"Pc","Pc"
"lncRNA:CR44829",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Atf-2",0,0,0.220557,0,0,0.779443,0,0,"Open_promoters","Open_promoters"
"CG16896",0,0.171184,0.540086,0,0,0.28873,0,0,"Gene_body_2","Gene_body_2"
"CG30423",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG44247",0,0,0.264901,0,0,0,0,0.735099,"Low_signal","Gene_body_2"
"asRNA:CR43466",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NKAIN",0.085167,0.044713,0.468417,0,0,0,0,0.401703,"Gene_body_2","Gene_body_2"
"Ance-5",0,0.238831,0,0.125261,0,0,0,0.635908,"Low_signal","Gene_body_1"
"NaCP60E",0.029937,0.179623,0.409141,0.039916,0,0,0,0.341383,"Gene_body_2","Gene_body_2"
"Tpc2",0,0.471045,0.528955,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG9083",0,0.085227,0.914773,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"RpL41",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"pain",0.32127,0,0.088626,0.132939,0,0,0,0.457164,"Low_signal","Enhancers"
"CG30427",0,0,0,0.409737,0,0,0,0.590263,"Low_signal","H1"
"CG3760",0,0,0.29534,0,0,0.377834,0,0.326826,"Open_promoters","Open_promoters"
"CG2811",0,0,0.249678,0,0,0,0,0.750322,"Low_signal","Low_signal"
"Tina-1",0,0,0.671141,0,0,0.26566,0,0.063199,"Gene_body_2","Gene_body_2"
"CG15861",0,0,0.497512,0,0,0,0,0.502488,"Low_signal","Gene_body_2"
"CG3770",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2790",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12851",0,0,0,0.707765,0,0,0,0.292235,"H1","H1"
"lncRNA:CR44830",0,0,0,0.583439,0,0,0,0.416561,"H1","H1"
"CG2765",0,0,0.259599,0,0,0.110029,0,0.630372,"Low_signal","Gene_body_2"
"cGlr2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RpL19",0,0,0,0,0,0.866467,0,0.133533,"Open_promoters","Open_promoters"
"CG3776",0,0,0.301614,0,0,0.698386,0,0,"Open_promoters","Open_promoters"
"Phk-3",0,0.637479,0.362521,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG2736",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"lncRNA:CR45252",0,0.437255,0,0.562745,0,0,0,0,"H1","H1"
"emp",0.121698,0,0.093613,0.249636,0,0,0,0.535053,"Low_signal","H1"
"CG3829",0.08009,0.067492,0.404949,0.134983,0,0,0,0.312486,"Gene_body_2","Gene_body_2"
"zip",0.112176,0.182286,0.336527,0,0,0.098154,0,0.270858,"Gene_body_2","Gene_body_2"
"uzip",0.350699,0,0.060991,0,0,0.030496,0,0.557814,"Low_signal","Enhancers"
"Nplp1",0.15,0,0,0,0,0,0.259625,0.590375,"Low_signal","Pc"
"gsb-n",0,0,0,0,0,0,0.924674,0.075326,"Pc","Pc"
"gsb",0,0,0,0,0,0,1,0,"Pc","Pc"
"gol",0,0,0,0,0,0.063737,0.168345,0.767918,"Low_signal","Low_signal"
"tRNA:Ala-CGC-1-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Ala-CGC-1-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Ala-CGC-1-3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lov",0.033428,0,0,0,0,0,0.800917,0.165655,"Pc","Pc"
"CG30430",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG43106",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG34038",0,0,0,0,0,0,1,0,"Pc","Pc"
"Sfp60F",0,0,0,0,0,0,1,0,"Pc","Pc"
"EbpII",0,0,0,0,0,0,1,0,"Pc","Pc"
"Ebp",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG9380",0.016739,0,0.008369,0.016739,0.012554,0,0.740689,0.20491,"Pc","Pc"
"Kr",0,0,0,0,0,0,0.583107,0.416893,"Pc","Pc"
"CG30429",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG33680",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG30428",0,0,0.205138,0,0.345092,0,0.334739,0.115031,"HP1","HP1"
"mthl8",0,0,0.463918,0,0,0.154639,0,0.381443,"Gene_body_2","Gene_body_2"
"CG43149",0,0,0,0.513667,0,0,0,0.486333,"H1","H1"
"Lsp1gamma",0.11501,0,0,0,0.233918,0,0,0.651072,"Low_signal","HP1"
"lncRNA:CR44510",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44511",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR43150",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR43988",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG13405",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12483",0,0,0,0.368139,0,0,0,0.631861,"Low_signal","H1"
"lncRNA:CR45401",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45402",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45400",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Pdk1",0.145941,0,0.164184,0,0,0.054728,0,0.635147,"Low_signal","Gene_body_2"
"lncRNA:CR45805",0,0,0,0,0,0.439952,0,0.560048,"Low_signal","Open_promoters"
"CG6845",0,0,0.669462,0,0,0.330538,0,0,"Gene_body_2","Gene_body_2"
"Dic61B",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"p130CAS",0.346693,0,0.083206,0.041603,0,0.027735,0,0.500763,"Low_signal","Enhancers"
"lncRNA:CR43151",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG7049",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45806",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Vdup1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13875",0,0,0.396248,0,0,0,0,0.603752,"Low_signal","Gene_body_2"
"CG34140",0,0,0.251314,0,0,0.117771,0,0.630915,"Low_signal","Gene_body_2"
"Mkp",0,0,0.236868,0,0,0.168484,0,0.594648,"Low_signal","Gene_body_2"
"Mtch",0,0,0.356295,0,0,0.637767,0,0.005938,"Open_promoters","Open_promoters"
"rno",0,0.167264,0.549582,0,0,0,0,0.283154,"Gene_body_2","Gene_body_2"
"mri",0,0,0.27907,0,0,0.455005,0,0.265925,"Open_promoters","Open_promoters"
"Gk1",0,0,0.427656,0,0,0.572344,0,0,"Open_promoters","Open_promoters"
"NitFhit",0,0,0.069031,0,0,0.930969,0,0,"Open_promoters","Open_promoters"
"CG13876",0,0,0,0,0,0.837042,0,0.162958,"Open_promoters","Open_promoters"
"Prp4k",0,0,0.280833,0,0,0.297917,0,0.42125,"Low_signal","Open_promoters"
"thoc7",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Dis3l2",0,0,0.604509,0,0,0,0,0.395491,"Gene_body_2","Gene_body_2"
"Kaz1-ORFA",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Kaz1-ORFB",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"pyx",0,0.1168,0.733502,0,0,0,0,0.149698,"Gene_body_2","Gene_body_2"
"CG13877",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG33229",0.684541,0,0,0,0,0.315459,0,0,"Enhancers","Enhancers"
"lncRNA:CR42862",0.174978,0,0.650919,0,0,0.174103,0,0,"Gene_body_2","Gene_body_2"
"CG42846",0,0,0.993681,0,0,0,0,0.006319,"Gene_body_2","Gene_body_2"
"CG34454",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34453",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"E(bx)",0,0.138611,0.184814,0.051902,0,0.069305,0,0.555367,"Low_signal","Gene_body_2"
"mthl14",0.319829,0,0,0,0,0,0,0.680171,"Low_signal","Enhancers"
"DIP2",0,0.15534,0.271845,0,0,0.18822,0,0.384595,"Low_signal","Gene_body_2"
"wac",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Tudor-SN",0,0,0.337268,0,0,0.029417,0,0.633315,"Low_signal","Gene_body_2"
"snoRNA:Tudor-SN-a",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Psi18S-996",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mRpL17",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34263",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"miple1",0.59269,0,0,0,0,0,0,0.40731,"Enhancers","Enhancers"
"miple2",0.15715,0,0.235726,0,0,0,0,0.607124,"Low_signal","Gene_body_2"
"CG32845",0.304414,0,0,0,0,0,0,0.695586,"Low_signal","Enhancers"
"ttm2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RhoGEF3",0.04308,0.03231,0.150781,0.08616,0,0,0,0.687668,"Low_signal","Gene_body_2"
"fwd",0.150714,0.08281,0.24843,0,0,0.062108,0,0.455938,"Low_signal","Gene_body_2"
"ddbt",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG32344",0.105248,0,0.258102,0,0,0.258102,0,0.378549,"Low_signal","Gene_body_2"
"Atac3",0,0,0,0,0,0.23013,0,0.76987,"Low_signal","Low_signal"
"Ptpmeg",0.021465,0.062605,0.085858,0.193181,0,0.003685,0,0.633206,"Low_signal","H1"
"mthl9",0,0,0,0.192199,0,0,0,0.807801,"Low_signal","Low_signal"
"mthl10",0,0,0,0.47459,0,0,0,0.52541,"Low_signal","H1"
"mth",0,0,0.167645,0,0,0,0,0.832355,"Low_signal","Low_signal"
"CG1231",0,0.758454,0.241546,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Cdc5",0,0.268686,0.424689,0,0,0.254813,0,0.051812,"Gene_body_2","Gene_body_2"
"Roc1b",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG1233",0,0.494417,0.356379,0,0,0,0,0.149204,"Gene_body_1","Gene_body_1"
"CG13884",0,0.43467,0,0.56533,0,0,0,0,"H1","H1"
"trh",0.080432,0,0,0.025891,0,0,0.790264,0.103413,"Pc","Pc"
"lncRNA:CR45378",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR43969",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG13891",0,0,0,0,0,0,1,0,"Pc","Pc"
"klar",0.202758,0.008448,0.028161,0.154884,0.011264,0.01408,0.011424,0.56898,"Low_signal","Enhancers"
"sncRNA:438",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG34267",0.803204,0,0,0,0,0,0,0.196796,"Enhancers","Enhancers"
"CG34268",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR46002",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45118",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR45117",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG34269",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"BORCS6",0,0,0,0,0,0.73071,0,0.26929,"Open_promoters","Open_promoters"
"Cypl",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Hipk",0.276032,0,0.157733,0,0,0.022083,0,0.544152,"Low_signal","Enhancers"
"lncRNA:CR46249",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR45808",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ppm1",0.753564,0,0,0,0,0,0,0.246436,"Enhancers","Enhancers"
"Kah",0.255814,0,0,0.139535,0,0,0,0.604651,"Low_signal","Enhancers"
"MED14",0,0.250292,0.573836,0,0,0.175872,0,0,"Gene_body_2","Gene_body_2"
"CG13893",0,0.3663,0.306471,0,0,0,0,0.327228,"Gene_body_1","Gene_body_1"
"asRNA:CR45807",0,0.207261,0.792739,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Reg-2",0,0,0,0.618946,0,0,0,0.381054,"H1","H1"
"lncRNA:CR44513",0.045351,0,0,0,0,0,0,0.954649,"Low_signal","Low_signal"
"lncRNA:CR42719",0.588813,0,0,0,0,0,0,0.411187,"Enhancers","Enhancers"
"CG43337",0.256632,0,0,0.370142,0,0,0,0.373226,"Low_signal","H1"
"lncRNA:CR43334",0.510831,0,0,0,0,0.038797,0,0.450372,"Enhancers","Enhancers"
"lncRNA:CR43423",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-ban",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Gale",0,0,0.65312,0,0,0,0,0.34688,"Gene_body_2","Gene_body_2"
"CG3402",0,0,0,0,0,0.732636,0,0.267364,"Open_promoters","Open_promoters"
"MED30",0,0,0,0,0,0.374773,0,0.625227,"Low_signal","Open_promoters"
"Rev1",0,0,0.814024,0.185976,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG17129",0,0,0.490396,0,0,0.337556,0,0.172047,"Gene_body_2","Gene_body_2"
"CG3386",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ebd1",0.225225,0,0,0,0,0,0,0.774775,"Low_signal","Low_signal"
"hiro",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32483",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RabX6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Vti1a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13894",0.247484,0,0,0,0,0,0,0.752516,"Low_signal","Low_signal"
"lncRNA:CR44514",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13895",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CkIIalpha-i3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13896",0.533981,0,0,0,0,0,0,0.466019,"Enhancers","Enhancers"
"lncRNA:CR45411",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43785",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"hng3",0.40429,0,0,0,0,0.202145,0,0.393565,"Enhancers","Enhancers"
"tRNA:iMet-CAT-1-3",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"emc",0.120235,0,0,0,0,0.879765,0,0,"Open_promoters","Open_promoters"
"tRNA:Ile-TAT-1-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Ile-TAT-1-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13898",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44537",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43883",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45184",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Sf3b3",0,0,0.732183,0,0,0.135034,0,0.132783,"Gene_body_2","Gene_body_2"
"snoRNA:Me28S-C788b",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Me28S-C788a",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Me28S-G3113b",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Me28S-G3113a",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Me5.8S-G74",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Me28S-A771",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:Psi18S-110",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"snoRNA:Psi28S-3308",0,0,0,0,0,0.085526,0,0.914474,"Low_signal","Low_signal"
"snoRNA:Psi18S-1086",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42553",0,0,0,0,0,0.010549,0,0.989451,"Low_signal","Low_signal"
"CG42554",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG13901",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG13887",0,0,0.401449,0,0,0.598551,0,0,"Open_promoters","Open_promoters"
"JMJD5",0,0,0.449275,0,0,0.550725,0,0,"Open_promoters","Open_promoters"
"Gr61a",0,0.4,0,0,0,0.021778,0,0.578222,"Low_signal","Gene_body_1"
"Cep290",0.122169,0.125804,0,0,0,0,0,0.752027,"Low_signal","Low_signal"
"Dci",0,0.226074,0.492841,0.281085,0,0,0,0,"Gene_body_2","Gene_body_2"
"dpr20",0,0.198763,0,0.238516,0,0,0,0.562721,"Low_signal","H1"
"CG12502",0.142744,0,0,0,0,0,0,0.857256,"Low_signal","Low_signal"
"Usp10",0.064064,0.025626,0.08969,0,0,0.175152,0,0.645469,"Low_signal","Open_promoters"
"CG13907",0,0.127065,0,0,0,0.444727,0,0.428208,"Open_promoters","Open_promoters"
"snoRNA:CG32479-b",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"snoRNA:CG32479-a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34056",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34057",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46200",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"mat",0.111842,0,0,0,0,0,0,0.888158,"Low_signal","Low_signal"
"nerfin-1",0.005925,0,0,0,0,0.806985,0,0.187091,"Open_promoters","Open_promoters"
"Glut1",0.082796,0,0,0.1957,0,0,0,0.721504,"Low_signal","H1"
"lncRNA:CR45809",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45810",0,0,0,1,0,0,0,0,"H1","H1"
"CG12038",0,0.523256,0.001744,0.174419,0,0,0,0.300581,"Gene_body_1","Gene_body_1"
"trio",0.038567,0.030854,0.162446,0.20055,0,0,0,0.567583,"Low_signal","H1"
"lncRNA:CR45811",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9205",0,0,0.061212,0,0,0.749532,0,0.189257,"Open_promoters","Open_promoters"
"bab1",0.157602,0.013906,0.006659,0.023177,0,0,0,0.798656,"Low_signal","Low_signal"
"bab2",0.154694,0,0,0.024425,0,0,0,0.820881,"Low_signal","Low_signal"
"CG13912",0,0,0,0.081448,0,0,0,0.918552,"Low_signal","Low_signal"
"Trh",0,0,0,0.860523,0,0,0,0.139477,"H1","H1"
"LysX",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Aplip1",0,0,0,0.079087,0,0.297816,0,0.623097,"Low_signal","Open_promoters"
"mwh",0,0,0,0.379583,0,0,0,0.620417,"Low_signal","H1"
"meep",0,0,0,0.030901,0,0,0,0.969099,"Low_signal","Low_signal"
"CG9119",0,0,0,0.597701,0,0,0,0.402299,"H1","H1"
"LysB",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"LysC",0,0,0,1,0,0,0,0,"H1","H1"
"LysD",0,0,0,0.799582,0,0,0,0.200418,"H1","H1"
"LysE",0,0,0,1,0,0,0,0,"H1","H1"
"LysP",0,0,0,1,0,0,0,0,"H1","H1"
"LysS",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33965",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33966",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45747",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"galene",0,0.051595,0.238133,0.095253,0,0,0,0.615018,"Low_signal","Gene_body_2"
"CG9192",0,0,0,0.056492,0,0,0,0.943508,"Low_signal","Low_signal"
"Klp61F",0,0.207278,0.444956,0,0,0.27637,0,0.071396,"Gene_body_2","Gene_body_2"
"CG32318",0,0,0,0,0,0.144706,0,0.855294,"Low_signal","Low_signal"
"Psf1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Sac1",0,0.133257,0.22779,0,0,0.411162,0,0.22779,"Open_promoters","Open_promoters"
"Bfc",0,0.280961,0.554529,0,0,0,0,0.16451,"Gene_body_2","Gene_body_2"
"CG9130",0,0,0,0.452944,0,0,0,0.547056,"Low_signal","H1"
"CG9133",0,0,0,0.452944,0,0,0,0.547056,"Low_signal","H1"
"tfc",0.080392,0,0,0.4654,0,0,0,0.454208,"H1","H1"
"CG32333",0.042749,0,0,0.151953,0.075926,0,0,0.729372,"Low_signal","H1"
"Rabex-5",0,0.618034,0,0,0.265867,0,0,0.116099,"Gene_body_1","Gene_body_1"
"scf",0,0.365754,0,0,0,0,0,0.634246,"Low_signal","Gene_body_1"
