"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"lncRNA:CR44929",0,0,0,0.20654,0,0,0,0.79346,"Low_signal","Low_signal"
"Obp83cd",0,0,0,0.145716,0,0,0,0.854284,"Low_signal","Low_signal"
"Obp83ef",0,0,0,0.54454,0,0,0,0.45546,"H1","H1"
"Obp83g",0.161648,0,0,0,0,0,0,0.838352,"Low_signal","Low_signal"
"Vha14-2",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR43486",0,0,0,0.372781,0,0,0,0.627219,"Low_signal","H1"
"lncRNA:CR43487",0,0,0,0.786501,0,0,0,0.213499,"H1","H1"
"CG31559",0.047057,0,0,0.589971,0,0,0,0.362972,"H1","H1"
"CG1077",0,0,0,0.817056,0,0,0,0.182944,"H1","H1"
"Osi1",0,0,0,0.95007,0,0,0,0.04993,"H1","H1"
"CR31562",0,0,0,0.96167,0,0,0,0.03833,"H1","H1"
"NPFR",0.222552,0,0,0.18546,0.022873,0,0,0.569115,"Low_signal","Enhancers"
"Osi24",0.34837,0,0,0.067667,0,0,0,0.583963,"Low_signal","Enhancers"
"Osi2",0.145631,0,0,0.145631,0,0,0,0.708738,"Low_signal","Enhancers"
"Osi3",0.324461,0,0,0.633714,0,0,0,0.041825,"H1","H1"
"Osi4",0,0,0,0.629801,0,0,0,0.370199,"H1","H1"
"Osi5",0,0,0,0.826748,0,0,0,0.173252,"H1","H1"
"Osi6",0.441569,0,0,0,0,0,0,0.558431,"Low_signal","Enhancers"
"Osi7",0.105244,0,0,0.334697,0,0,0,0.56006,"Low_signal","H1"
"Osi8",0,0,0,0.912404,0,0,0,0.087596,"H1","H1"
"Osi9",0,0,0,0.733369,0,0,0,0.266631,"H1","H1"
"Osi10a",0,0,0,0.398142,0,0,0,0.601858,"Low_signal","H1"
"Osi10b",0.123915,0,0,0.47356,0,0,0,0.402526,"H1","H1"
"Osi11",0.522298,0,0,0.477702,0,0,0,0,"Enhancers","Enhancers"
"Osi12",0,0,0,0.269677,0,0,0,0.730323,"Low_signal","H1"
"CG15597",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15594",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Osi13",0,0,0,0.435502,0,0,0,0.564498,"Low_signal","H1"
"Osi14",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Osi15",0,0,0,0.322336,0,0,0,0.677664,"Low_signal","H1"
"CG46396",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Osi16",0,0,0,0.327078,0,0,0,0.672922,"Low_signal","H1"
"CG46026",0,0,0,0,0.27959,0,0,0.72041,"Low_signal","HP1"
"CG31560",0,0,0,1,0,0,0,0,"H1","H1"
"Osi17",0,0,0,0.188465,0,0,0,0.811535,"Low_signal","Low_signal"
"Osi18",0,0,0,0.80205,0,0,0,0.19795,"H1","H1"
"Osi19",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Osi20",0.677201,0,0,0,0,0,0,0.322799,"Enhancers","Enhancers"
"CG17917",0,0,0.662983,0,0,0,0,0.337017,"Gene_body_2","Gene_body_2"
"CG10298",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG17919",0,0,0.932892,0,0,0,0,0.067108,"Gene_body_2","Gene_body_2"
"SmD2",0,0,0.329308,0,0,0.670692,0,0,"Open_promoters","Open_promoters"
"CG18048",0,0.510653,0.213068,0,0,0.276278,0,0,"Gene_body_1","Gene_body_1"
"Hr83",0,0,0,0,0.438928,0,0,0.561072,"Low_signal","HP1"
"Pak",0.055981,0.363874,0.206568,0,0,0.055981,0,0.317597,"Gene_body_1","Gene_body_1"
"CG42724",0,0.498791,0.336759,0,0,0,0,0.16445,"Gene_body_1","Gene_body_1"
"CG10286",0,0.146512,0.139535,0,0,0.713953,0,0,"Open_promoters","Open_promoters"
"CRAT",0,0.461937,0,0,0,0,0,0.538063,"Low_signal","Gene_body_1"
"CG42564",0,0.208841,0,0,0,0,0,0.791159,"Low_signal","Low_signal"
"snoRNA:83E4-5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1024",0,0,0.805639,0,0,0,0,0.194361,"Gene_body_2","Gene_body_2"
"CG42537",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"TfIIFalpha",0,0,0.750585,0,0,0,0,0.249415,"Gene_body_2","Gene_body_2"
"gzl",0,0.222635,0.554731,0,0,0.222635,0,0,"Gene_body_2","Gene_body_2"
"Dmtn",0.179286,0.107572,0.017929,0,0,0.035857,0,0.659356,"Low_signal","Enhancers"
"gpp",0.162663,0.077795,0.148518,0,0,0.034065,0,0.576958,"Low_signal","Enhancers"
"lncRNA:CR44017",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9727",0,0.26738,0.40107,0,0,0.189542,0,0.142008,"Gene_body_2","Gene_body_2"
"mir-9375",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Zif",0,0,0,0,0,0.756632,0,0.243368,"Open_promoters","Open_promoters"
"Neurochondrin",0,0,0,0,0.877472,0,0,0.122528,"HP1","HP1"
"CG15186",0.143592,0,0,0.324578,0,0,0,0.53183,"Low_signal","H1"
"tRNA:Met-CAT-1-5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15185",0,0,0,0,0.679245,0,0,0.320755,"HP1","HP1"
"dpr11",0.313274,0,0,0.037406,0.037406,0.023379,0,0.588535,"Low_signal","Enhancers"
"Pif2",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR46132",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG1137",0.144836,0,0,0,0.692441,0,0,0.162724,"HP1","HP1"
"CG2336",0,0,0,0,0.806994,0,0,0.193006,"HP1","HP1"
"lncRNA:CR46131",0.749258,0,0,0,0,0,0,0.250742,"Enhancers","Enhancers"
"CG1138",0,0,0,0.302076,0,0,0,0.697924,"Low_signal","H1"
"CG31482",0,0,0,0.418144,0,0,0,0.581856,"Low_signal","H1"
"glob2",0,0,0,0.690435,0,0,0,0.309565,"H1","H1"
"sowi",0,0,0,0.618557,0,0,0,0.381443,"H1","H1"
"CG15177",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sunz",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31286",0,0,0,0.851466,0,0,0,0.148534,"H1","H1"
"Ass",0,0,0,0.723757,0,0,0,0.276243,"H1","H1"
"Taf1",0,0.458565,0.393056,0,0,0.098264,0,0.050115,"Gene_body_1","Gene_body_1"
"CG1307",0,0,0,0,0,0.73796,0,0.26204,"Open_promoters","Open_promoters"
"twr",0,0,0.411538,0,0,0,0,0.588462,"Low_signal","Gene_body_2"
"agt",0,0,0.690881,0,0,0,0,0.309119,"Gene_body_2","Gene_body_2"
"lab",0,0,0,0,0,0,0.943308,0.056692,"Pc","Pc"
"Edg84A",0,0,0,0,0,0,1,0,"Pc","Pc"
"Ccp84Ag",0,0,0,0,0,0,0.893974,0.106026,"Pc","Pc"
"Ccp84Af",0,0,0,0,0,0,1,0,"Pc","Pc"
"Ccp84Ae",0,0,0,0,0,0,1,0,"Pc","Pc"
"Ccp84Ad",0,0,0,0,0,0,0.285535,0.714465,"Low_signal","Pc"
"Ccp84Ac",0,0,0,0,0,0,0.758682,0.241318,"Pc","Pc"
"lncRNA:CR33938",0,0,0,0,0,0,1,0,"Pc","Pc"
"Ccp84Ab",0,0,0,0.035204,0,0,0.964796,0,"Pc","Pc"
"Ccp84Aa",0,0,0,0.385836,0,0,0,0.614164,"Low_signal","H1"
"pb",0.008756,0,0,0,0,0,0.623501,0.367744,"Pc","Pc"
"zen2",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG34297",0,0,0,0,0,0,1,0,"Pc","Pc"
"zen",0,0,0,0,0,0,1,0,"Pc","Pc"
"bcd",0,0,0,0,0,0,0.374724,0.625276,"Low_signal","Pc"
"lncRNA:CR45593",0.458015,0,0,0,0,0,0,0.541985,"Low_signal","Enhancers"
"Ama",0.227511,0,0,0,0,0,0.547601,0.224888,"Pc","Pc"
"lncRNA:CR44930",0.245098,0,0,0,0,0,0.093954,0.660948,"Low_signal","Enhancers"
"lncRNA:CR42721",0.094652,0,0,0,0,0.118315,0.2879,0.499132,"Low_signal","Pc"
"mir-993",0,0,0,0,0,0,0.567797,0.432203,"Pc","Pc"
"lncRNA:CR43435",0,0,0,0,0,0,0.900599,0.099401,"Pc","Pc"
"Dfd",0,0,0,0,0,0,0.631798,0.368202,"Pc","Pc"
"lncRNA:CR42651",0.089542,0,0,0,0,0.316497,0.198338,0.395622,"Low_signal","Open_promoters"
"mir-10",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45915",0.189696,0,0,0,0,0.810304,0,0,"Open_promoters","Open_promoters"
"tRNA:Lys-CTT-2-1Psi",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Lys-TTT-2-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"7SLRNA:CR42652",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Lys-TTT-2-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Lys-TTT-2-3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"7SLRNA:CR32864",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Lys-TTT-2-4",0,0,0,0,0,0,1,0,"Pc","Pc"
"Scr",0,0,0,0,0,0,0.818287,0.181713,"Pc","Pc"
"lncRNA:CR45901",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45902",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45903",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45904",0,0,0,0,0,0,0.472393,0.527607,"Low_signal","Pc"
"lncRNA:CR45905",0,0,0,0,0,0,0.326964,0.673036,"Low_signal","Pc"
"lncRNA:CR45900",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ftz",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44931",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45559",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44932",0,0,0,0,0,0,0.970526,0.029474,"Pc","Pc"
"CG46458",0.024148,0,0,0,0,0.019318,0.374616,0.581918,"Low_signal","Pc"
"Antp",0.040787,0,0,0,0,0.011653,0.360554,0.587007,"Low_signal","Pc"
"lncRNA:CR43252",0.146774,0,0,0,0,0,0,0.853226,"Low_signal","Low_signal"
"lncRNA:CR45899",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44933",0,0,0,0,0,0,0.765556,0.234444,"Pc","Pc"
"Sodh-1",0,0,0,0,0,0,0.018586,0.981414,"Low_signal","Low_signal"
"CG1979",0,0,0,0,0,0,0.559364,0.440636,"Pc","Pc"
"dj",0,0,0,0,0,0,0.503722,0.496278,"Pc","Pc"
"djl",0,0,0,0,0,0,1,0,"Pc","Pc"
"Mst84B",0.136674,0,0,0,0,0,0.46697,0.396355,"Pc","Pc"
"CG1105",0,0,0,0,0,0.317288,0.610169,0.072542,"Pc","Pc"
"CG1965",0,0,0.716079,0,0,0.283921,0,0,"Gene_body_2","Gene_body_2"
"Ufl1",0,0.53041,0.097595,0,0,0.371994,0,0,"Gene_body_1","Gene_body_1"
"asRNA:CR45908",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1943",0,0,0.314222,0,0,0,0,0.685778,"Low_signal","Gene_body_2"
"Ref1",0,0,0.240032,0,0.035038,0.72493,0,0,"Open_promoters","Open_promoters"
"Dpck",0,0,0,0,0.484565,0.515435,0,0,"Open_promoters","Open_promoters"
"Tailor",0,0,0.419874,0,0,0.370189,0,0.209937,"Gene_body_2","Gene_body_2"
"asRNA:CR45907",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"alphaTub84B",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR43685",0,0,0,0,0,0.627206,0,0.372794,"Open_promoters","Open_promoters"
"e(y)2b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Alh",0.263611,0.121667,0.152084,0,0,0.030417,0,0.432221,"Low_signal","Enhancers"
"lncRNA:CR45906",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Mlp84B",0.706678,0.108972,0.06145,0,0,0,0,0.1229,"Enhancers","Enhancers"
"CG10098",0,0,0.386189,0,0,0.613811,0,0,"Open_promoters","Open_promoters"
"CG10068",0,0,0.472096,0,0,0.512528,0,0.015376,"Open_promoters","Open_promoters"
"CR42875",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31248",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Gly-TCC-1-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Gly-TCC-1-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31493",0,0,0,0,0,0,0.964758,0.035242,"Pc","Pc"
"Fer1",0,0,0,0,0,0,1,0,"Pc","Pc"
"asRNA:CR42738",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG14610",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG2656",0,0,0.366636,0,0,0.392606,0,0.240758,"Open_promoters","Open_promoters"
"gfzf",0,0,0.471698,0,0,0.32783,0,0.200472,"Gene_body_2","Gene_body_2"
"Sas-4",0,0,0.146914,0,0.525947,0.327139,0,0,"HP1","HP1"
"MAGE",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"asRNA:CR45909",0.036687,0,0,0.323712,0,0,0,0.639601,"Low_signal","H1"
"sas",0.028333,0.028716,0,0.358955,0,0,0,0.583995,"Low_signal","H1"
"CG10055",0,0,0.466563,0,0,0.233281,0,0.300156,"Gene_body_2","Gene_body_2"
"lap",0,0.132,0.25812,0.02151,0,0,0,0.58837,"Low_signal","Gene_body_2"
"CG14609",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG1288",0,0,0,0.982574,0,0,0,0.017426,"H1","H1"
"CG14606",0,0,0,0.672012,0,0,0,0.327988,"H1","H1"
"CG14605",0,0,0,1,0,0,0,0,"H1","H1"
"thw",0,0,0,0.358766,0,0,0,0.641234,"Low_signal","H1"
"CG14607",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1234",0,0,0.328827,0,0,0.500183,0,0.17099,"Open_promoters","Open_promoters"
"CG10053",0,0,0.133333,0,0,0.866667,0,0,"Open_promoters","Open_promoters"
"CG1227",0,0,0.47196,0,0,0.52804,0,0,"Open_promoters","Open_promoters"
"Dtwd2",0,0.230179,0,0,0,0.769821,0,0,"Open_promoters","Open_promoters"
"Obp84a",0,0.533279,0,0,0,0.466721,0,0,"Gene_body_1","Gene_body_1"
"Gld",0.043988,0.010044,0,0.131965,0.043988,0,0,0.770015,"Low_signal","Low_signal"
"lncRNA:CR44338",0.704225,0,0,0,0,0,0,0.295775,"Enhancers","Enhancers"
"Syt4",0.126476,0,0,0.379427,0,0,0,0.494098,"Low_signal","H1"
"CR10032",0,0,0,0.347203,0,0,0,0.652797,"Low_signal","H1"
"rn",0.016211,0,0,0.178321,0,0,0.064844,0.740625,"Low_signal","H1"
"lncRNA:CR44333",0,0,0,0.260274,0,0,0,0.739726,"Low_signal","H1"
"RacGAP84C",0,0,0,0.197361,0,0,0.442711,0.359928,"Pc","Pc"
"CG42544",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44334",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR46130",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG10029",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR46299",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46224",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG44335",0,0,0,0,0,0,0.88051,0.11949,"Pc","Pc"
"lncRNA:TS14",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44337",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG31496",0,0,0,0.431128,0,0,0,0.568872,"Low_signal","H1"
"nxf4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43290",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG17944",0,0,0,0.957616,0,0,0,0.042384,"H1","H1"
"Mst84Dd",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Mst84Dc",0,0,0,0.651551,0.348449,0,0,0,"H1","H1"
"Mst84Db",0,0,0,1,0,0,0,0,"H1","H1"
"Mst84Da",0,0,0,1,0,0,0,0,"H1","H1"
"MstProx",0,0,0,0.612299,0,0,0,0.387701,"H1","H1"
"lncRNA:CR45560",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42650",0,0,0,0.677047,0,0,0,0.322953,"H1","H1"
"Ir84a",0,0,0,0.112922,0,0,0,0.887078,"Low_signal","Low_signal"
"CR46300",0,0,0,0.659091,0,0,0,0.340909,"H1","H1"
"wa-cup",0,0,0,1,0,0,0,0,"H1","H1"
"CG14598",0.406137,0,0,0,0,0,0,0.593863,"Low_signal","Enhancers"
"tRNA:Val-CAC-2-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-4950",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Val-CAC-2-2",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44934",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"tRNA:Val-CAC-2-3",0,0,0.444444,0,0,0,0,0.555556,"Low_signal","Gene_body_2"
"CG1142",0,0,0.182918,0,0,0,0,0.817082,"Low_signal","Low_signal"
"scaRNA:MeU5-C46",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snRNA:7SK",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Val-CAC-2-4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"alpha-Est10",0.123933,0,0,0.082622,0.123933,0,0,0.669513,"Low_signal","Enhancers"
"CG42656",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"alpha-Est9",0.161045,0.053682,0.026841,0.161045,0.053682,0.107363,0,0.436342,"Low_signal","Enhancers"
"Mics1",0.806316,0,0,0,0,0,0,0.193684,"Enhancers","Enhancers"
"alpha-Est8",0.189663,0,0,0.094832,0,0,0,0.715505,"Low_signal","Enhancers"
"Ubc84D",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"alpha-Est7",0.084248,0,0,0.214797,0,0,0,0.700955,"Low_signal","H1"
"alpha-Est6",0.292874,0,0,0.707126,0,0,0,0,"H1","H1"
"alpha-Est4aPsi",0,0,0,1,0,0,0,0,"H1","H1"
"Rtnl2",0,0,0,0.607117,0,0,0,0.392883,"H1","H1"
"alphaTub84D",0,0,0,0.167761,0,0.832239,0,0,"Open_promoters","Open_promoters"
"alpha-Est5",0,0,0,0.134762,0,0,0,0.865238,"Low_signal","Low_signal"
"alpha-Est4",0,0,0,0.57832,0.42168,0,0,0,"H1","H1"
"asRNA:CR46128",0,0,0,0.738144,0,0,0,0.261856,"H1","H1"
"alpha-Est3",0,0,0,0.763821,0,0,0,0.236179,"H1","H1"
"alpha-Est2",0,0,0,0.526316,0.24269,0,0,0.230994,"H1","H1"
"asRNA:CR46129",0,0,0,0,1,0,0,0,"HP1","HP1"
"alpha-Est1",0,0,0,0.331466,0.265408,0,0,0.403126,"Low_signal","H1"
"CG45545",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Nlg3",0.225587,0,0,0.060735,0,0.039044,0,0.674635,"Low_signal","Enhancers"
"lncRNA:CR44332",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Nlg1",0.327627,0,0,0.065525,0.012368,0,0,0.594479,"Low_signal","Enhancers"
"lncRNA:CR44260",0,0,0,0.022326,0,0,0,0.977674,"Low_signal","Low_signal"
"CG2616",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43254",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44935",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"pyd3",0.082641,0,0,0,0.640351,0,0,0.277008,"HP1","HP1"
"CG10919",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sp7",0,0,0,0,0.347753,0,0,0.652247,"Low_signal","HP1"
"CG11286",0.620536,0,0,0,0,0,0,0.379464,"Enhancers","Enhancers"
"lncRNA:CR46225",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46226",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG18747",0,0,0,0.468384,0,0,0,0.531616,"Low_signal","H1"
"CG18745",0,0,0,0,0.395431,0,0,0.604569,"Low_signal","HP1"
"CG18748",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG18746",0,0,0,0.166929,0.36063,0,0,0.472441,"Low_signal","HP1"
"CG10086",0,0,0,0.631579,0.368421,0,0,0,"H1","H1"
"CG2641",0,0,0,0.31581,0.355731,0,0,0.328458,"HP1","HP1"
"CG18744",0,0,0,0.337271,0,0,0,0.662729,"Low_signal","H1"
"CG3014",0,0,0,0.378578,0.42505,0,0,0.196373,"HP1","HP1"
"CG18268",0,0,0,0.562149,0,0,0,0.437851,"H1","H1"
"CG2993",0,0,0,0,0,0.189568,0,0.810432,"Low_signal","Low_signal"
"sgll",0,0,0,0,0.371014,0,0,0.628986,"Low_signal","HP1"
"CG31473",0,0,0,0,0.657741,0,0,0.342259,"HP1","HP1"
"CG34384",0.168166,0.058492,0.007312,0.043869,0.058492,0,0,0.663669,"Low_signal","Enhancers"
"CG17816",0.298546,0,0.057783,0.057783,0,0.048153,0,0.537736,"Low_signal","Enhancers"
"lncRNA:CR46127",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ArgRS-m",0,0,0.676329,0,0,0,0,0.323671,"Gene_body_2","Gene_body_2"
"mRpS9",0.112024,0.112024,0.143615,0.134429,0,0.04481,0,0.453099,"Low_signal","Gene_body_2"
"wtrw",0.152812,0.152812,0.091687,0.183374,0,0,0,0.419315,"Low_signal","H1"
"EMC1",0,0,0.276944,0,0,0.199169,0,0.523886,"Low_signal","Gene_body_2"
"Taf7",0,0,0.720687,0,0,0.279313,0,0,"Gene_body_2","Gene_body_2"
"Prat",0,0,0.780376,0,0,0.219624,0,0,"Gene_body_2","Gene_body_2"
"CG2846",0,0,0,0,0,0.384918,0,0.615082,"Low_signal","Open_promoters"
"CG2678",0,0,0.055576,0,0.499815,0,0,0.444609,"HP1","HP1"
"CG10445",0,0.486486,0.108378,0,0,0.242973,0,0.162162,"Gene_body_1","Gene_body_1"
"lds",0,0.221675,0.588916,0,0,0.189409,0,0,"Gene_body_2","Gene_body_2"
"scaRNA:MeU2-C41",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"dsx",0.041778,0,0.03196,0.306371,0,0,0.034815,0.585076,"Low_signal","H1"
"CD98hc",0,0,0.495397,0,0,0,0,0.504603,"Low_signal","Gene_body_2"
"Os-C",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sfp84E",0,0,0,0.438692,0,0,0,0.561308,"Low_signal","H1"
"Elovl7",0.060705,0,0,0.320627,0,0,0,0.618668,"Low_signal","H1"
"lncRNA:CR46143",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46142",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"PIG-H",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Kmn2",0,0,0,0,0,0.988173,0,0.011827,"Open_promoters","Open_promoters"
"CG2698",0,0,0.603892,0,0,0,0,0.396108,"Gene_body_2","Gene_body_2"
"CG2767",0,0.411711,0,0,0,0,0,0.588289,"Low_signal","Gene_body_1"
"CG11052",0,0,0,0,0.760496,0,0,0.239504,"HP1","HP1"
"CG3223",0,0,0,0,0,0.556242,0,0.443758,"Open_promoters","Open_promoters"
"CG10435",0,0,0.261552,0,0,0.349172,0,0.389276,"Low_signal","Open_promoters"
"Pbp95",0,0.212841,0.42923,0,0,0.357928,0,0,"Gene_body_2","Gene_body_2"
"CG2747",0,0.355967,0.288066,0,0,0.150206,0,0.205761,"Gene_body_1","Gene_body_1"
"ImpE3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10903",0,0,0.487313,0,0,0.512687,0,0,"Open_promoters","Open_promoters"
"CG11035",0,0,0.798297,0,0,0.090474,0,0.111229,"Gene_body_2","Gene_body_2"
"unc-45",0,0.29254,0.29254,0,0,0.14627,0,0.268649,"Gene_body_1","Gene_body_1"
"lncRNA:CR44936",0,0,0,0.436047,0,0,0,0.563953,"Low_signal","H1"
"CG43060",0.147159,0,0,0.061034,0,0,0,0.791808,"Low_signal","Low_signal"
"CG43618",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43061",0.411917,0,0,0,0,0,0,0.588083,"Low_signal","Enhancers"
"mAChR-B",0.10805,0,0,0,0.032415,0.054025,0.032415,0.773096,"Low_signal","Low_signal"
"snoRNA:Me18S-G423",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG7910",0,0,0,0,0.275286,0,0,0.724714,"Low_signal","HP1"
"lncRNA:CR44330",0,0,0,0,0.081439,0,0,0.918561,"Low_signal","Low_signal"
"CG7900",0,0,0,0,0.082124,0,0,0.917876,"Low_signal","Low_signal"
"puc",0.265299,0,0.035373,0,0,0.070746,0.070746,0.557835,"Low_signal","Enhancers"
"lncRNA:CR44331",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG7878",0.029435,0,0.117739,0,0,0.499608,0,0.353218,"Open_promoters","Open_promoters"
"CG9667",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Arl8",0,0,0,0,0,0.400929,0,0.599071,"Low_signal","Open_promoters"
"tRNA:Asn-GTT-1-10",0.082192,0,0,0,0,0,0,0.917808,"Low_signal","Low_signal"
"tRNA:Arg-ACG-1-6",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"tRNA:Arg-ACG-1-7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Arg-ACG-1-8",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Arg-ACG-1-9",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Arg-ACG-1-10",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"grn",0.008804,0,0,0,0,0.044019,0.541261,0.405916,"Pc","Pc"
"lncRNA:CR43302",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR43303",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CheA84a",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG7800",0.136747,0,0,0,0,0,0.694429,0.168824,"Pc","Pc"
"CG18249",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45551",0.086969,0,0,0,0,0,0.695608,0.217423,"Pc","Pc"
"lncRNA:CR45550",0,0,0,0,0,0,0.688889,0.311111,"Pc","Pc"
"asRNA:CR45549",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"PolI",0,0.383565,0.309119,0,0,0,0,0.307316,"Gene_body_1","Gene_body_1"
"Ada2b",0,0.23178,0.043266,0,0,0,0,0.724955,"Low_signal","Gene_body_1"
"CG9636",0,0,0.098522,0,0,0.227258,0,0.67422,"Low_signal","Open_promoters"
"CG18749",0,0.450113,0.150038,0,0,0,0,0.39985,"Gene_body_1","Gene_body_1"
